Unnamed: 0,gameId,playId,nflId,frameId,time,jerseyNumber,team,playDirection,x,y,s,a,dis,o,dir,event,x_interp,y_interp
41156,2021090900,2279,52425.0,47,2021-09-10T01:58:51.100,88.0,DAL,right,98.715,9.87,7.21,4.94,0.72,210.08,148.51,None,,
41157,2021090900,2279,52425.0,48,2021-09-10T01:58:51.200,88.0,DAL,right,98.89,9.55,7.23,4.94,0.73,218.27,153.59,None,,
41158,2021090900,2279,52425.0,49,2021-09-10T01:58:51.300,88.0,DAL,right,99.18,8.89,7.19,4.66,0.72,220.57,157.89,None,,
41158,2021090900,2279,52425.0,50,2021-09-10T01:58:51.300,88.0,DAL,right,99.3,8.555,7.19,4.66,0.72,220.57,157.89,None,,
41159,2021090900,2279,52425.0,51,2021-09-10T01:58:51.400,88.0,DAL,right,99.42,8.22,7.16,4.27,0.72,222.2,161.78,None,,
41160,2021090900,2279,52425.0,52,2021-09-10T01:58:51.500,88.0,DAL,right,99.63,7.54,7.07,3.76,0.71,222.2,164.76,None,,
41160,2021090900,2279,52425.0,53,2021-09-10T01:58:51.500,88.0,DAL,right,99.72,7.205,7.07,3.76,0.71,222.2,164.76,None,,
41161,2021090900,2279,52425.0,54,2021-09-10T01:58:51.600,88.0,DAL,right,99.81,6.87,6.86,3.27,0.69,218.09,166.77,None,,
41162,2021090900,2279,52425.0,55,2021-09-10T01:58:51.700,88.0,DAL,right,99.95,6.21,6.58,3.17,0.67,215.96,168.4,None,,
41162,2021090900,2279,52425.0,56,2021-09-10T01:58:51.700,88.0,DAL,right,100.015,5.9,6.58,3.17,0.67,215.96,168.4,None,,
41163,2021090900,2279,52425.0,57,2021-09-10T01:58:51.800,88.0,DAL,right,100.08,5.59,6.21,3.43,0.64,212.88,169.32,None,,
41164,2021090900,2279,52425.0,58,2021-09-10T01:58:51.900,88.0,DAL,right,100.19,5.0,5.77,3.84,0.6,211.27,169.73,None,,
41164,2021090900,2279,52425.0,59,2021-09-10T01:58:51.900,88.0,DAL,right,100.24,4.725,5.77,3.84,0.6,211.27,169.73,None,,
41165,2021090900,2279,52425.0,60,2021-09-10T01:58:52.000,88.0,DAL,right,100.29,4.45,5.32,4.19,0.55,217.88,168.94,None,,
41166,2021090900,2279,52425.0,61,2021-09-10T01:58:52.100,88.0,DAL,right,100.39,3.96,4.82,4.48,0.51,213.74,168.19,None,,
41166,2021090900,2279,52425.0,62,2021-09-10T01:58:52.100,88.0,DAL,right,100.44,3.74,4.82,4.48,0.51,213.74,168.19,None,,
41167,2021090900,2279,52425.0,63,2021-09-10T01:58:52.200,88.0,DAL,right,100.49,3.52,4.26,4.75,0.45,216.86,166.72,None,,
41168,2021090900,2279,52425.0,64,2021-09-10T01:58:52.300,88.0,DAL,right,100.59,3.13,3.79,4.53,0.4,215.23,165.28,None,,
41168,2021090900,2279,52425.0,65,2021-09-10T01:58:52.300,88.0,DAL,right,100.635,2.96,3.79,4.53,0.4,215.23,165.28,None,,
41169,2021090900,2279,52425.0,66,2021-09-10T01:58:52.400,88.0,DAL,right,100.68,2.79,3.24,4.53,0.34,221.12,163.54,None,,
41170,2021090900,2279,52425.0,67,2021-09-10T01:58:52.500,88.0,DAL,right,100.76,2.48,3.04,3.4,0.32,199.39,165.2,None,,
41170,2021090900,2279,52425.0,68,2021-09-10T01:58:52.500,88.0,DAL,right,100.8,2.345,3.04,3.4,0.32,199.39,165.2,None,,
41171,2021090900,2279,52425.0,69,2021-09-10T01:58:52.600,88.0,DAL,right,100.84,2.21,2.65,3.19,0.28,194.09,163.65,None,,
41172,2021090900,2279,52425.0,70,2021-09-10T01:58:52.700,88.0,DAL,right,100.92,2.02,2.07,3.58,0.21,172.79,158.61,None,,
41172,2021090900,2279,52425.0,71,2021-09-10T01:58:52.700,88.0,DAL,right,100.96,1.95,2.07,3.58,0.21,172.79,158.61,None,,
41173,2021090900,2279,52425.0,72,2021-09-10T01:58:52.800,88.0,DAL,right,101.0,1.88,1.56,3.8,0.16,205.61,150.33,None,,
41174,2021090900,2279,52425.0,73,2021-09-10T01:58:52.900,88.0,DAL,right,101.07,1.78,1.12,3.94,0.12,207.22,140.39,None,,
41174,2021090900,2279,52425.0,74,2021-09-10T01:58:52.900,88.0,DAL,right,101.11,1.75,1.12,3.94,0.12,207.22,140.39,None,,
41175,2021090900,2279,52425.0,75,2021-09-10T01:58:53.000,88.0,DAL,right,101.15,1.72,0.84,3.71,0.1,219.48,122.4,None,,
41176,2021090900,2279,52425.0,76,2021-09-10T01:58:53.100,88.0,DAL,right,101.19,1.66,0.55,2.86,0.07,162.53,123.02,None,,
41176,2021090900,2279,52425.0,77,2021-09-10T01:58:53.100,88.0,DAL,right,101.225,1.66,0.55,2.86,0.07,162.53,123.02,None,,
41177,2021090900,2279,52425.0,78,2021-09-10T01:58:53.200,88.0,DAL,right,101.26,1.66,0.63,2.6,0.07,82.1,83.18,None,,
41178,2021090900,2279,52425.0,79,2021-09-10T01:58:53.300,88.0,DAL,right,101.33,1.68,0.72,2.19,0.07,27.06,62.62,None,,
41178,2021090900,2279,52425.0,80,2021-09-10T01:58:53.300,88.0,DAL,right,101.355,1.7,0.72,2.19,0.07,27.06,62.62,None,,
41179,2021090900,2279,52425.0,81,2021-09-10T01:58:53.400,88.0,DAL,right,101.38,1.72,0.68,1.63,0.06,27.06,48.18,None,,
41180,2021090900,2279,52425.0,82,2021-09-10T01:58:53.500,88.0,DAL,right,101.43,1.77,0.77,1.31,0.07,41.58,37.5,None,,
41180,2021090900,2279,52425.0,83,2021-09-10T01:58:53.500,88.0,DAL,right,101.45,1.805,0.77,1.31,0.07,41.58,37.5,None,,
41181,2021090900,2279,52425.0,84,2021-09-10T01:58:53.600,88.0,DAL,right,101.47,1.84,0.83,1.01,0.08,28.51,31.43,None,,
41182,2021090900,2279,52425.0,85,2021-09-10T01:58:53.700,88.0,DAL,right,101.51,1.92,0.89,0.79,0.09,27.39,26.78,None,,
41182,2021090900,2279,52425.0,86,2021-09-10T01:58:53.700,88.0,DAL,right,101.53,1.96,0.89,0.79,0.09,27.39,26.78,None,,
41183,2021090900,2279,52425.0,87,2021-09-10T01:58:53.800,88.0,DAL,right,101.55,2.0,0.92,0.59,0.09,21.53,23.18,None,,
41184,2021090900,2279,52425.0,88,2021-09-10T01:58:53.900,88.0,DAL,right,101.6,2.08,0.95,0.28,0.09,12.74,25.18,qb_sack,,
41184,2021090900,2279,52425.0,89,2021-09-10T01:58:53.900,88.0,DAL,right,101.62,2.125,0.95,0.28,0.09,12.74,25.18,qb_sack,,
41185,2021090900,2279,52425.0,90,2021-09-10T01:58:54.000,88.0,DAL,right,101.64,2.17,0.99,0.15,0.1,9.68,24.97,None,,
41186,2021090900,2279,52425.0,91,2021-09-10T01:58:54.100,88.0,DAL,right,101.67,2.26,0.98,0.29,0.1,4.64,18.57,None,,
41186,2021090900,2279,52425.0,92,2021-09-10T01:58:54.100,88.0,DAL,right,101.68,2.31,0.98,0.29,0.1,4.64,18.57,None,,
41187,2021090900,2279,52425.0,93,2021-09-10T01:58:54.200,88.0,DAL,right,101.69,2.36,1.0,0.36,0.1,1.2,14.7,None,,
41188,2021090900,2279,52425.0,94,2021-09-10T01:58:54.300,88.0,DAL,right,101.71,2.46,0.98,0.53,0.1,357.27,9.53,None,,
41188,2021090900,2279,52425.0,95,2021-09-10T01:58:54.300,88.0,DAL,right,101.72,2.505,0.98,0.53,0.1,357.27,9.53,None,,
41189,2021090900,2279,52425.0,96,2021-09-10T01:58:54.400,88.0,DAL,right,101.73,2.55,0.96,0.55,0.1,357.27,6.56,None,,
41190,2021090900,2279,52453.0,1,2021-09-10T01:58:48.100,31.0,TB,right,100.71,31.21,0.15,0.55,0.02,217.74,123.08,None,,
41190,2021090900,2279,52453.0,2,2021-09-10T01:58:48.100,31.0,TB,right,100.715,31.21,0.15,0.55,0.02,217.74,123.08,None,,
41191,2021090900,2279,52453.0,3,2021-09-10T01:58:48.200,31.0,TB,right,100.72,31.21,0.15,0.46,0.01,222.01,90.01,None,,
41192,2021090900,2279,52453.0,4,2021-09-10T01:58:48.300,31.0,TB,right,100.74,31.23,0.19,0.35,0.02,222.01,60.41,None,,
41192,2021090900,2279,52453.0,5,2021-09-10T01:58:48.300,31.0,TB,right,100.74,31.225,0.19,0.35,0.02,222.01,60.41,None,,
41193,2021090900,2279,52453.0,6,2021-09-10T01:58:48.400,31.0,TB,right,100.74,31.22,0.14,0.15,0.01,220.83,71.18,None,,
41194,2021090900,2279,52453.0,7,2021-09-10T01:58:48.500,31.0,TB,right,100.75,31.19,0.15,0.03,0.03,220.83,129.39,None,,
41194,2021090900,2279,52453.0,8,2021-09-10T01:58:48.500,31.0,TB,right,100.76,31.200000000000003,0.15,0.03,0.03,220.83,129.39,None,,
41195,2021090900,2279,52453.0,9,2021-09-10T01:58:48.600,31.0,TB,right,100.77,31.21,0.14,0.04,0.03,217.17,91.84,ball_snap,,
41196,2021090900,2279,52453.0,10,2021-09-10T01:58:48.700,31.0,TB,right,100.79,31.24,0.17,0.04,0.04,222.21,63.28,None,,
41196,2021090900,2279,52453.0,11,2021-09-10T01:58:48.700,31.0,TB,right,100.795,31.25,0.17,0.04,0.04,222.21,63.28,None,,
41197,2021090900,2279,52453.0,12,2021-09-10T01:58:48.800,31.0,TB,right,100.8,31.26,0.19,0.05,0.03,224.05,47.84,None,,
41198,2021090900,2279,52453.0,13,2021-09-10T01:58:48.900,31.0,TB,right,100.82,31.28,0.19,0.07,0.02,224.05,46.26,None,,
41198,2021090900,2279,52453.0,14,2021-09-10T01:58:48.900,31.0,TB,right,100.84,31.295,0.19,0.07,0.02,224.05,46.26,None,,
41199,2021090900,2279,52453.0,15,2021-09-10T01:58:49.000,31.0,TB,right,100.86,31.31,0.24,0.11,0.05,226.24,49.47,None,,
41200,2021090900,2279,52453.0,16,2021-09-10T01:58:49.100,31.0,TB,right,100.9,31.35,0.29,0.1,0.06,239.32,48.67,None,,
41200,2021090900,2279,52453.0,17,2021-09-10T01:58:49.100,31.0,TB,right,100.92,31.355,0.29,0.1,0.06,239.32,48.67,None,,
41201,2021090900,2279,52453.0,18,2021-09-10T01:58:49.200,31.0,TB,right,100.94,31.36,0.35,0.63,0.04,243.73,54.66,None,,
41202,2021090900,2279,52453.0,19,2021-09-10T01:58:49.300,31.0,TB,right,100.98,31.39,0.46,0.98,0.05,250.25,57.63,None,,
41202,2021090900,2279,52453.0,20,2021-09-10T01:58:49.300,31.0,TB,right,101.01,31.4,0.46,0.98,0.05,250.25,57.63,None,,
41203,2021090900,2279,52453.0,21,2021-09-10T01:58:49.400,31.0,TB,right,101.04,31.41,0.67,1.52,0.06,255.57,66.74,None,,
41204,2021090900,2279,52453.0,22,2021-09-10T01:58:49.500,31.0,TB,right,101.12,31.45,0.92,1.94,0.09,264.88,67.98,None,,
41204,2021090900,2279,52453.0,23,2021-09-10T01:58:49.500,31.0,TB,right,101.17,31.475,0.92,1.94,0.09,264.88,67.98,None,,
41205,2021090900,2279,52453.0,24,2021-09-10T01:58:49.600,31.0,TB,right,101.22,31.5,1.21,2.12,0.11,269.34,65.38,None,,
41206,2021090900,2279,52453.0,25,2021-09-10T01:58:49.700,31.0,TB,right,101.35,31.56,1.47,1.96,0.14,271.49,64.49,None,,
41206,2021090900,2279,52453.0,26,2021-09-10T01:58:49.700,31.0,TB,right,101.42,31.595,1.47,1.96,0.14,271.49,64.49,None,,
41207,2021090900,2279,52453.0,27,2021-09-10T01:58:49.800,31.0,TB,right,101.49,31.63,1.66,1.62,0.16,273.53,63.19,None,,
41208,2021090900,2279,52453.0,28,2021-09-10T01:58:49.900,31.0,TB,right,101.64,31.72,1.84,1.4,0.18,274.3,62.31,None,,
41208,2021090900,2279,52453.0,29,2021-09-10T01:58:49.900,31.0,TB,right,101.735,31.75,1.84,1.4,0.18,274.3,62.31,None,,
41209,2021090900,2279,52453.0,30,2021-09-10T01:58:50.000,31.0,TB,right,101.83,31.78,2.02,1.16,0.2,278.79,65.88,None,,
41210,2021090900,2279,52453.0,31,2021-09-10T01:58:50.100,31.0,TB,right,102.04,31.87,2.2,1.15,0.22,291.38,66.78,None,,
41210,2021090900,2279,52453.0,32,2021-09-10T01:58:50.100,31.0,TB,right,102.15,31.915,2.2,1.15,0.22,291.38,66.78,None,,
41211,2021090900,2279,52453.0,33,2021-09-10T01:58:50.200,31.0,TB,right,102.26,31.96,2.47,1.8,0.24,311.1,68.89,None,,
41212,2021090900,2279,52453.0,34,2021-09-10T01:58:50.300,31.0,TB,right,102.5,32.05,2.59,1.31,0.25,321.38,69.19,None,,
41212,2021090900,2279,52453.0,35,2021-09-10T01:58:50.300,31.0,TB,right,102.62,32.095,2.59,1.31,0.25,321.38,69.19,None,,
41213,2021090900,2279,52453.0,36,2021-09-10T01:58:50.400,31.0,TB,right,102.74,32.14,2.68,1.02,0.26,326.92,69.6,None,,
41214,2021090900,2279,52453.0,37,2021-09-10T01:58:50.500,31.0,TB,right,103.0,32.24,2.76,0.67,0.27,329.14,70.15,None,,
41214,2021090900,2279,52453.0,38,2021-09-10T01:58:50.500,31.0,TB,right,103.135,32.290000000000006,2.76,0.67,0.27,329.14,70.15,None,,
41215,2021090900,2279,52453.0,39,2021-09-10T01:58:50.600,31.0,TB,right,103.27,32.34,3.05,1.02,0.29,330.51,68.19,None,,
41216,2021090900,2279,52453.0,40,2021-09-10T01:58:50.700,31.0,TB,right,103.56,32.46,3.22,0.9,0.32,329.24,66.75,None,,
41216,2021090900,2279,52453.0,41,2021-09-10T01:58:50.700,31.0,TB,right,103.715,32.535,3.22,0.9,0.32,329.24,66.75,None,,
41217,2021090900,2279,52453.0,42,2021-09-10T01:58:50.800,31.0,TB,right,103.87,32.61,3.45,1.04,0.34,330.63,65.21,None,,
41218,2021090900,2279,52453.0,43,2021-09-10T01:58:50.900,31.0,TB,right,104.19,32.76,3.54,0.74,0.35,330.63,64.47,None,,
41218,2021090900,2279,52453.0,44,2021-09-10T01:58:50.900,31.0,TB,right,104.36,32.845,3.54,0.74,0.35,330.63,64.47,None,,
41219,2021090900,2279,52453.0,45,2021-09-10T01:58:51.000,31.0,TB,right,104.53,32.93,3.8,1.37,0.38,335.18,62.78,None,,
41220,2021090900,2279,52453.0,46,2021-09-10T01:58:51.100,31.0,TB,right,104.88,33.11,3.94,1.23,0.39,335.93,62.08,None,,
41220,2021090900,2279,52453.0,47,2021-09-10T01:58:51.100,31.0,TB,right,105.055,33.2,3.94,1.23,0.39,335.93,62.08,None,,
41221,2021090900,2279,52453.0,48,2021-09-10T01:58:51.200,31.0,TB,right,105.23,33.29,4.04,0.95,0.4,337.85,61.87,None,,
41222,2021090900,2279,52453.0,49,2021-09-10T01:58:51.300,31.0,TB,right,105.59,33.49,4.19,0.95,0.41,340.83,60.08,None,,
41222,2021090900,2279,52453.0,50,2021-09-10T01:58:51.300,31.0,TB,right,105.77,33.6,4.19,0.95,0.41,340.83,60.08,None,,
41223,2021090900,2279,52453.0,51,2021-09-10T01:58:51.400,31.0,TB,right,105.95,33.71,4.29,0.65,0.42,341.68,59.62,None,,
41224,2021090900,2279,52453.0,52,2021-09-10T01:58:51.500,31.0,TB,right,106.33,33.93,4.39,0.65,0.44,350.73,58.62,None,,
41224,2021090900,2279,52453.0,53,2021-09-10T01:58:51.500,31.0,TB,right,106.515,34.045,4.39,0.65,0.44,350.73,58.62,None,,
41225,2021090900,2279,52453.0,54,2021-09-10T01:58:51.600,31.0,TB,right,106.7,34.16,4.39,0.51,0.44,350.73,57.92,None,,
41226,2021090900,2279,52453.0,55,2021-09-10T01:58:51.700,31.0,TB,right,107.07,34.39,4.3,0.89,0.44,352.1,56.17,None,,
41226,2021090900,2279,52453.0,56,2021-09-10T01:58:51.700,31.0,TB,right,107.245,34.515,4.3,0.89,0.44,352.1,56.17,None,,
41227,2021090900,2279,52453.0,57,2021-09-10T01:58:51.800,31.0,TB,right,107.42,34.64,4.22,1.24,0.43,351.33,54.6,None,,
41228,2021090900,2279,52453.0,58,2021-09-10T01:58:51.900,31.0,TB,right,107.75,34.88,4.09,1.4,0.41,348.24,53.63,None,,
41228,2021090900,2279,52453.0,59,2021-09-10T01:58:51.900,31.0,TB,right,107.91,35.0,4.09,1.4,0.41,348.24,53.63,None,,
41229,2021090900,2279,52453.0,60,2021-09-10T01:58:52.000,31.0,TB,right,108.07,35.12,3.84,1.91,0.39,348.24,52.46,None,,
41230,2021090900,2279,52453.0,61,2021-09-10T01:58:52.100,31.0,TB,right,108.36,35.36,3.74,2.11,0.38,351.34,48.39,None,,
41230,2021090900,2279,52453.0,62,2021-09-10T01:58:52.100,31.0,TB,right,108.49,35.489999999999995,3.74,2.11,0.38,351.34,48.39,None,,
41231,2021090900,2279,52453.0,63,2021-09-10T01:58:52.200,31.0,TB,right,108.62,35.62,3.68,2.56,0.37,346.55,42.19,None,,
41232,2021090900,2279,52453.0,64,2021-09-10T01:58:52.300,31.0,TB,right,108.86,35.91,3.62,2.65,0.37,352.39,37.15,None,,
41232,2021090900,2279,52453.0,65,2021-09-10T01:58:52.300,31.0,TB,right,108.955,36.06,3.62,2.65,0.37,352.39,37.15,None,,
41233,2021090900,2279,52453.0,66,2021-09-10T01:58:52.400,31.0,TB,right,109.05,36.21,3.58,2.75,0.36,357.02,31.25,None,,
41234,2021090900,2279,52453.0,67,2021-09-10T01:58:52.500,31.0,TB,right,109.21,36.56,3.81,3.05,0.39,339.69,23.91,None,,
41234,2021090900,2279,52453.0,68,2021-09-10T01:58:52.500,31.0,TB,right,109.285,36.745000000000005,3.81,3.05,0.39,339.69,23.91,None,,
41235,2021090900,2279,52453.0,69,2021-09-10T01:58:52.600,31.0,TB,right,109.36,36.93,3.96,3.09,0.39,336.83,18.77,None,,
41236,2021090900,2279,52453.0,70,2021-09-10T01:58:52.700,31.0,TB,right,109.47,37.32,4.14,2.99,0.41,330.19,14.63,None,,
41236,2021090900,2279,52453.0,71,2021-09-10T01:58:52.700,31.0,TB,right,109.515,37.53,4.14,2.99,0.41,330.19,14.63,None,,
41237,2021090900,2279,52453.0,72,2021-09-10T01:58:52.800,31.0,TB,right,109.56,37.74,4.44,3.06,0.44,328.6,10.14,None,,
41238,2021090900,2279,52453.0,73,2021-09-10T01:58:52.900,31.0,TB,right,109.63,38.2,4.68,2.91,0.46,319.01,6.57,None,,
41238,2021090900,2279,52453.0,74,2021-09-10T01:58:52.900,31.0,TB,right,109.65,38.435,4.68,2.91,0.46,319.01,6.57,None,,
41239,2021090900,2279,52453.0,75,2021-09-10T01:58:53.000,31.0,TB,right,109.67,38.67,4.79,2.26,0.47,316.89,4.37,None,,
41240,2021090900,2279,52453.0,76,2021-09-10T01:58:53.100,31.0,TB,right,109.7,39.16,4.95,1.82,0.49,316.89,2.48,None,,
41240,2021090900,2279,52453.0,77,2021-09-10T01:58:53.100,31.0,TB,right,109.705,39.415,4.95,1.82,0.49,316.89,2.48,None,,
41241,2021090900,2279,52453.0,78,2021-09-10T01:58:53.200,31.0,TB,right,109.71,39.67,5.14,1.62,0.51,322.4,0.19,None,,
41242,2021090900,2279,52453.0,79,2021-09-10T01:58:53.300,31.0,TB,right,109.69,40.21,5.36,1.7,0.54,333.71,357.51,None,,
41242,2021090900,2279,52453.0,80,2021-09-10T01:58:53.300,31.0,TB,right,109.675,40.48,5.36,1.7,0.54,333.71,357.51,None,,
41243,2021090900,2279,52453.0,81,2021-09-10T01:58:53.400,31.0,TB,right,109.66,40.75,5.49,1.6,0.54,328.17,355.48,None,,
41244,2021090900,2279,52453.0,82,2021-09-10T01:58:53.500,31.0,TB,right,109.61,41.3,5.58,1.54,0.56,324.5,353.74,None,,
41244,2021090900,2279,52453.0,83,2021-09-10T01:58:53.500,31.0,TB,right,109.57,41.575,5.58,1.54,0.56,324.5,353.74,None,,
41245,2021090900,2279,52453.0,84,2021-09-10T01:58:53.600,31.0,TB,right,109.53,41.85,5.55,1.54,0.56,321.87,351.71,None,,
41246,2021090900,2279,52453.0,85,2021-09-10T01:58:53.700,31.0,TB,right,109.45,42.4,5.49,1.83,0.55,318.71,349.31,None,,
41246,2021090900,2279,52453.0,86,2021-09-10T01:58:53.700,31.0,TB,right,109.39,42.665,5.49,1.83,0.55,318.71,349.31,None,,
41247,2021090900,2279,52453.0,87,2021-09-10T01:58:53.800,31.0,TB,right,109.33,42.93,5.42,2.13,0.55,316.43,346.58,None,,
41248,2021090900,2279,52453.0,88,2021-09-10T01:58:53.900,31.0,TB,right,109.2,43.46,5.35,2.22,0.54,315.71,344.2,qb_sack,,
41248,2021090900,2279,52453.0,89,2021-09-10T01:58:53.900,31.0,TB,right,109.12,43.71,5.35,2.22,0.54,315.71,344.2,qb_sack,,
41249,2021090900,2279,52453.0,90,2021-09-10T01:58:54.000,31.0,TB,right,109.04,43.96,5.18,2.52,0.53,316.42,341.03,None,,
41250,2021090900,2279,52453.0,91,2021-09-10T01:58:54.100,31.0,TB,right,108.86,44.44,5.06,2.68,0.51,317.58,337.6,None,,
41250,2021090900,2279,52453.0,92,2021-09-10T01:58:54.100,31.0,TB,right,108.76,44.665,5.06,2.68,0.51,317.58,337.6,None,,
41251,2021090900,2279,52453.0,93,2021-09-10T01:58:54.200,31.0,TB,right,108.66,44.89,4.93,2.78,0.5,316.61,334.22,None,,
41252,2021090900,2279,52453.0,94,2021-09-10T01:58:54.300,31.0,TB,right,108.43,45.32,4.76,2.75,0.48,317.72,331.18,None,,
41252,2021090900,2279,52453.0,95,2021-09-10T01:58:54.300,31.0,TB,right,108.315,45.52,4.76,2.75,0.48,317.72,331.18,None,,
41253,2021090900,2279,52453.0,96,2021-09-10T01:58:54.400,31.0,TB,right,108.2,45.72,4.59,2.79,0.47,319.26,327.64,None,,
41254,2021090900,2279,52554.0,1,2021-09-10T01:58:48.100,63.0,DAL,right,88.15,27.63,0.0,0.0,0.0,107.64,230.23,None,,
41254,2021090900,2279,52554.0,2,2021-09-10T01:58:48.100,63.0,DAL,right,88.14500000000001,27.625,0.0,0.0,0.0,107.64,230.23,None,,
41255,2021090900,2279,52554.0,3,2021-09-10T01:58:48.200,63.0,DAL,right,88.14,27.62,0.0,0.0,0.0,107.64,231.2,None,,
41256,2021090900,2279,52554.0,4,2021-09-10T01:58:48.300,63.0,DAL,right,88.13,27.62,0.0,0.15,0.01,106.89,238.76,None,,
41256,2021090900,2279,52554.0,5,2021-09-10T01:58:48.300,63.0,DAL,right,88.13,27.615,0.0,0.15,0.01,106.89,238.76,None,,
41257,2021090900,2279,52554.0,6,2021-09-10T01:58:48.400,63.0,DAL,right,88.13,27.61,0.1,1.13,0.01,108.45,235.06,None,,
41258,2021090900,2279,52554.0,7,2021-09-10T01:58:48.500,63.0,DAL,right,88.11,27.6,0.27,1.67,0.02,109.11,238.2,None,,
41258,2021090900,2279,52554.0,8,2021-09-10T01:58:48.500,63.0,DAL,right,88.09,27.59,0.27,1.67,0.02,109.11,238.2,None,,
41259,2021090900,2279,52554.0,9,2021-09-10T01:58:48.600,63.0,DAL,right,88.07,27.58,0.52,1.93,0.05,110.42,238.14,ball_snap,,
41260,2021090900,2279,52554.0,10,2021-09-10T01:58:48.700,63.0,DAL,right,87.99,27.53,0.86,2.11,0.09,115.4,238.89,None,,
41260,2021090900,2279,52554.0,11,2021-09-10T01:58:48.700,63.0,DAL,right,87.94999999999999,27.51,0.86,2.11,0.09,115.4,238.89,None,,
41261,2021090900,2279,52554.0,12,2021-09-10T01:58:48.800,63.0,DAL,right,87.91,27.49,1.07,1.7,0.1,116.29,241.89,None,,
41262,2021090900,2279,52554.0,13,2021-09-10T01:58:48.900,63.0,DAL,right,87.79,27.43,1.31,1.38,0.13,116.29,241.74,None,,
41262,2021090900,2279,52554.0,14,2021-09-10T01:58:48.900,63.0,DAL,right,87.71000000000001,27.385,1.31,1.38,0.13,116.29,241.74,None,,
41263,2021090900,2279,52554.0,15,2021-09-10T01:58:49.000,63.0,DAL,right,87.63,27.34,1.63,1.35,0.18,118.18,241.78,None,,
41264,2021090900,2279,52554.0,16,2021-09-10T01:58:49.100,63.0,DAL,right,87.45,27.25,1.87,1.13,0.2,118.18,242.79,None,,
41264,2021090900,2279,52554.0,17,2021-09-10T01:58:49.100,63.0,DAL,right,87.345,27.215,1.87,1.13,0.2,118.18,242.79,None,,
41265,2021090900,2279,52554.0,18,2021-09-10T01:58:49.200,63.0,DAL,right,87.24,27.18,2.07,0.89,0.22,115.32,247.3,None,,
41266,2021090900,2279,52554.0,19,2021-09-10T01:58:49.300,63.0,DAL,right,87.01,27.11,2.26,0.65,0.24,97.19,250.43,None,,
41266,2021090900,2279,52554.0,20,2021-09-10T01:58:49.300,63.0,DAL,right,86.87,27.075,2.26,0.65,0.24,97.19,250.43,None,,
41267,2021090900,2279,52554.0,21,2021-09-10T01:58:49.400,63.0,DAL,right,86.73,27.04,2.52,0.73,0.29,102.87,253.62,None,,
41268,2021090900,2279,52554.0,22,2021-09-10T01:58:49.500,63.0,DAL,right,86.43,26.98,2.74,0.7,0.3,96.69,256.27,None,,
41268,2021090900,2279,52554.0,23,2021-09-10T01:58:49.500,63.0,DAL,right,86.285,26.94,2.74,0.7,0.3,96.69,256.27,None,,
41269,2021090900,2279,52554.0,24,2021-09-10T01:58:49.600,63.0,DAL,right,86.14,26.9,2.88,0.71,0.3,97.61,256.75,None,,
41270,2021090900,2279,52554.0,25,2021-09-10T01:58:49.700,63.0,DAL,right,85.82,26.82,3.09,0.77,0.33,92.85,257.5,None,,
41270,2021090900,2279,52554.0,26,2021-09-10T01:58:49.700,63.0,DAL,right,85.66,26.785,3.09,0.77,0.33,92.85,257.5,None,,
41271,2021090900,2279,52554.0,27,2021-09-10T01:58:49.800,63.0,DAL,right,85.5,26.75,3.22,0.34,0.33,97.88,257.89,None,,
41272,2021090900,2279,52554.0,28,2021-09-10T01:58:49.900,63.0,DAL,right,85.17,26.67,3.3,0.32,0.34,102.14,257.48,None,,
41272,2021090900,2279,52554.0,29,2021-09-10T01:58:49.900,63.0,DAL,right,85.005,26.630000000000003,3.3,0.32,0.34,102.14,257.48,None,,
41273,2021090900,2279,52554.0,30,2021-09-10T01:58:50.000,63.0,DAL,right,84.84,26.59,3.29,0.66,0.34,104.8,256.79,None,,
41274,2021090900,2279,52554.0,31,2021-09-10T01:58:50.100,63.0,DAL,right,84.52,26.51,3.21,1.17,0.33,106.46,256.44,None,,
41274,2021090900,2279,52554.0,32,2021-09-10T01:58:50.100,63.0,DAL,right,84.375,26.47,3.21,1.17,0.33,106.46,256.44,None,,
41275,2021090900,2279,52554.0,33,2021-09-10T01:58:50.200,63.0,DAL,right,84.23,26.43,3.0,1.69,0.3,109.1,255.4,None,,
41276,2021090900,2279,52554.0,34,2021-09-10T01:58:50.300,63.0,DAL,right,83.95,26.39,2.8,1.99,0.29,111.12,257.63,None,,
41276,2021090900,2279,52554.0,35,2021-09-10T01:58:50.300,63.0,DAL,right,83.815,26.375,2.8,1.99,0.29,111.12,257.63,None,,
41277,2021090900,2279,52554.0,36,2021-09-10T01:58:50.400,63.0,DAL,right,83.68,26.36,2.6,2.19,0.27,109.44,260.8,None,,
41278,2021090900,2279,52554.0,37,2021-09-10T01:58:50.500,63.0,DAL,right,83.44,26.35,2.35,2.32,0.24,108.38,264.83,None,,
41278,2021090900,2279,52554.0,38,2021-09-10T01:58:50.500,63.0,DAL,right,83.32499999999999,26.36,2.35,2.32,0.24,108.38,264.83,None,,
41279,2021090900,2279,52554.0,39,2021-09-10T01:58:50.600,63.0,DAL,right,83.21,26.37,2.13,2.49,0.22,107.04,271.63,None,,
41280,2021090900,2279,52554.0,40,2021-09-10T01:58:50.700,63.0,DAL,right,83.01,26.42,1.95,2.89,0.21,104.59,281.39,None,,
